"geolocation_zip_code_prefix","geolocation_lat","geolocation_lng","geolocation_city","geolocation_state"
"03189",-23.56890283236193,-46.58117277407814,sao paulo,SP
"03140",-23.586986629753582,-46.57580958604072,sao paulo,SP
"03183",-23.562009000000003,-46.587222,sao paulo,SP
"03183",-23.56193838273989,-46.58750505981302,sao paulo,SP
"03170",-23.549150241473775,-46.59398239410819,sao paulo,SP
"03192",-23.572365056062104,-46.58030197446476,são paulo,SP
"03134",-23.585400696585772,-46.58427399775607,são paulo,SP
"03118",-23.5598127171793,-46.59581531848346,sao paulo,SP
"03142",-23.59106232056095,-46.576260712735895,sao paulo,SP
"03164",-23.548891830688497,-46.60998478587912,sao paulo,SP
"03179",-23.553173001384984,-46.58285145712385,sao paulo,SP
"03120",-23.5605575845246,-46.60029672981823,sao paulo,SP
"03181",-23.557808043020373,-46.581485112960934,sao paulo,SP
"03111",-23.5646144181231,-46.60194660276224,sao paulo,SP
"03153",-23.599383171244742,-46.57876904079865,são paulo,SP
"03115",-23.56120676822225,-46.59873564291674,sao paulo,SP
"03156",-23.581172807663428,-46.56715675659299,sao paulo,SP
"03169",-23.551946399745763,-46.5959258641528,sao paulo,SP
"03130",-23.580007962808015,-46.583155524698505,sao paulo,SP
"03157",-23.575638649894707,-46.570225851400785,são paulo,SP
"03121",-23.562214532892817,-46.601159709417665,sao paulo,SP
"03157",-23.577321895102017,-46.570118641246296,são paulo,SP
"03175",-23.547194056898828,-46.58695794546709,sao paulo,SP
"03191",-23.57015071121419,-46.570445725895105,sao paulo,SP
"03189",-23.56890283236193,-46.58117277407814,sao paulo,SP
"03166",-23.548815586733227,-46.595070167638056,sao paulo,SP
"03164",-23.54644456287144,-46.60552943574358,sao paulo,SP
"03165",-23.556502540654435,-46.59468105675459,são paulo,SP
"03132",-23.579639433810343,-46.57541108228981,são paulo,SP
"03133",-23.596805324652923,-46.5772172155577,sao paulo,SP
"03161",-23.575200517032822,-46.561445809557085,sao paulo,SP
"03134",-23.58474495679707,-46.58430283693359,sao paulo,SP
"03170",-23.55491426533555,-46.588562811270116,sao paulo,SP
"03160",-23.578858561197993,-46.56488920705174,sao paulo,SP
"03153",-23.595454215650086,-46.57854783319865,sao paulo,SP
"03123",-23.576858475993983,-46.59295627324139,sao paulo,SP
"03163",-23.545650734857208,-46.59554685265192,sao paulo,SP
"03168",-23.55367422344037,-46.59753646073053,são paulo,SP
"03158",-23.574594091032388,-46.569741663338895,sao paulo,SP
"03146",-23.593021732442743,-46.576127341797,sao paulo,SP
"03113",-23.55882842714524,-46.602052323619375,sao paulo,SP
"03162",-23.55155046717452,-46.60213286451429,sao paulo,SP
"03186",-23.565979707744233,-46.58190056924806,sao paulo,SP
"03119",-23.56223626311386,-46.5966386246177,são paulo,SP
"03132",-23.58140042659698,-46.58240955675459,sao paulo,SP
"03164",-23.54644456287144,-46.60552943574358,são paulo,SP
"03178",-23.557801285590653,-46.69727126588383,são paulo,SP
"03193",-23.57371322231519,-46.57565057216226,sao paulo,SP
"03129",-23.581577210658423,-46.5812873119626,sao paulo,SP
"03168",-23.554603164677648,-46.59073311017849,sao paulo,SP
"03127",-23.57545139578164,-46.584824338190316,sao paulo,SP
"03171",-23.55027105107045,-46.591300446015374,sao paulo,SP
"03147",-23.5961906128167,-46.57142467929481,sao paulo,SP
"03145",-23.5895191290611,-46.57404458534824,sao paulo,SP
"03169",-23.554982305297496,-46.58987357423974,sao paulo,SP
"03128",-23.57092682653355,-46.58423937468981,são paulo,SP
"03168",-23.553224631875437,-46.59970763377212,sao paulo,SP
"03122",-23.56831763281201,-46.59542095268045,sao paulo,SP
"03180",-23.562146294477458,-46.588035771856426,são paulo,SP
"03136",-23.574948789341562,-46.58068569525074,sao paulo,SP
"03186",-23.565300233971954,-46.58118185789715,sao paulo,SP
"03150",-23.586392504299162,-46.58852204385708,sao paulo,SP
"03140",-23.588381126839394,-46.582218392867446,sao paulo,SP
"03144",-23.594334747157923,-46.57441375867047,sao paulo,SP
"03127",-23.579769663202974,-46.58938844193136,são paulo,SP
"03120",-23.560457217871793,-46.60025989869581,sao paulo,SP
"03153",-23.596207605343544,-46.579722066882155,sao paulo,SP
"03112",-23.55772575122449,-46.60210306932938,sao paulo,SP
"03131",-23.57972245226623,-46.58147811693161,sao paulo,SP
"03116",-23.567295210891167,-46.587104303330214,sao paulo,SP
"03132",-23.580298466558922,-46.579949549541226,sao paulo,SP
"03184",-23.563835110140126,-46.58652617336989,sao paulo,SP
"03145",-23.58960472883607,-46.57478910782505,sao paulo,SP
"03189",-23.56890283236193,-46.58117277407814,sao paulo,SP
"03112",-23.555544034970282,-46.604330664723875,sao paulo,SP
"03185",-23.564513153042117,-46.58332973789309,sao paulo,SP
"03170",-23.549939296987613,-46.59265710202532,são paulo,SP
"03139",-23.586239000836716,-46.5749277747706,são paulo,SP
"03147",-23.59633673965611,-46.56507737454559,sao paulo,SP
"03192",-23.57163,-46.57972050000001,sao paulo,SP
"03177",-23.54796897890817,-46.5844011232327,são paulo,SP
"03140",-23.586986629753582,-46.57580958604072,sao paulo,SP
"03132",-23.58226946655892,-46.58139960782504,sao paulo,SP
"03131",-23.579099424086817,-46.57999316625307,sao paulo,SP
"03165",-23.555947610046744,-46.59590999125743,sao paulo,SP
"03178",-23.552791501529207,-46.58638065168213,sao paulo,SP
"03147",-23.59450373525496,-46.577657362601514,sao paulo,SP
"03124",-23.572815276155602,-46.591255366783955,sao paulo,SP
"03102",-23.552171328899487,-46.62310648765074,são paulo,SP
"03186",-23.56235756924808,-46.58206228129149,sao paulo,SP
"03146",-23.592458692480797,-46.57733937163139,sao paulo,SP
"03131",-23.57972245226623,-46.58147811693161,sao paulo,SP
"03189",-23.570298148186104,-46.57600569364118,são paulo,SP
"03183",-23.558270157442923,-46.59556918780408,sao paulo,SP
"03111",-23.55591516180968,-46.60605000000001,sao paulo,SP
"03162",-23.552257128224372,-46.605960157366276,sao paulo,SP
"03195",-23.57384466965319,-46.57995185623197,sao paulo,SP
"03185",-23.564513153042117,-46.58332973789309,sao paulo,SP
"03147",-23.594187688585652,-46.57801601664842,sao paulo,SP
"03156",-23.579838115730894,-46.57054524632119,sao paulo,SP
"03189",-23.570850520399333,-46.576231103525885,sao paulo,SP
"03126",-23.58188016126142,-46.587939087425696,sao paulo,SP
"03142",-23.58982932001268,-46.5796064439379,são paulo,SP
"03140",-23.588337520399335,-46.57603018013153,sao paulo,SP
"03112",-23.55631132889948,-46.601506236193636,são paulo,SP
"03118",-23.56070774049282,-46.59646015445208,sao paulo,SP
"03183",-23.56166935720467,-46.58809570191585,sao paulo,SP
"03122",-23.568397334439407,-46.594926047319525,sao paulo,SP
"03120",-23.56390874355124,-46.60357283666111,sao paulo,SP
"03106",-23.556328554532893,-46.620111075076466,sao paulo,SP
"03107",-23.56671665973221,-46.6066812783773,sao paulo,SP
"03138",-23.587596922557612,-46.58181527338564,sao paulo,SP
"03125",-23.574727424923537,-46.5919011829015,sao paulo,SP
"03133",-23.596805324652923,-46.5772172155577,sao paulo,SP
"03184",-23.56458497402514,-46.58670504109501,sao paulo,SP
"03153",-23.592806862080753,-46.585616813780256,sao paulo,SP
"03156",-23.581116855605337,-46.5669782122522,sao paulo,SP
"03164",-23.547315373853085,-46.609201886202335,sao paulo,SP
"03121",-23.56120751817763,-46.601567308904194,sao paulo,SP
"03112",-23.55629564556529,-46.601269763806336,são paulo,SP
"03124",-23.57019179637269,-46.59133607048312,sao paulo,SP
"03136",-23.580415183738218,-46.577878710802665,sao paulo,SP
"03112",-23.55585596502972,-46.604310868024704,sao paulo,SP
"03131",-23.57876157340302,-46.57922205259966,sao paulo,SP
"03117",-23.560938662392292,-46.59312722367991,sao paulo,SP
"03164",-23.547806498730587,-46.6108346775058,sao paulo,SP
"03128",-23.571566742703087,-46.586119885945365,sao paulo,SP
"03127",-23.578424727451075,-46.58760256702638,sao paulo,SP
"03107",-23.56850790091752,-46.60459799792252,sao paulo,SP
"03106",-23.556328554532893,-46.620111075076466,sao paulo,SP
"03134",-23.58474495679707,-46.58430283693359,sao paulo,SP
"03192",-23.571200612943052,-46.577734835716505,sao paulo,SP
"03102",-23.54559820650349,-46.59760301304173,sao paulo,SP
"03122",-23.569239752500284,-46.595185161136584,sao paulo,SP
"03134",-23.58474495679707,-46.58430283693359,são paulo,SP
"03152",-23.59173728919734,-46.58102342048014,sao paulo,SP
"03162",-23.551473386401064,-46.606781356623955,sao paulo,SP
"03165",-23.562555223700166,-46.57815963918864,sao paulo,SP
"03131",-23.57972245226623,-46.58147811693161,sao paulo,SP
"03121",-23.561491368861436,-46.60021622898027,sao paulo,SP
"03153",-23.599383171244742,-46.57876904079865,sao paulo,SP
"03127",-23.57319493162544,-46.58594133020731,sao paulo,SP
"03134",-23.58474495679707,-46.58430283693359,sao paulo,SP
"03184",-23.562408132667784,-46.586985223700175,sao paulo,SP
"03189",-23.570298148186104,-46.57600569364118,sao paulo,SP
"03143",-23.589134245080455,-46.581338158203,sao paulo,SP
"03121",-23.565432782676464,-46.59790018013154,sao paulo,SP
"03111",-23.556843080649337,-46.60611136925875,sao paulo,SP
"03157",-23.57738538995325,-46.57203854954122,sao paulo,SP
"03144",-23.59360599861501,-46.57309282223439,sao paulo,SP
"03188",-23.561396528449418,-46.57821996725141,sao paulo,SP
"03111",-23.563378791563267,-46.60324658895493,sao paulo,SP
"03170",-23.549337230365264,-46.59423287968148,sao paulo,SP
"03188",-23.561396528449418,-46.57821996725141,sao paulo,SP
"03185",-23.563609887664015,-46.58335936122178,sao paulo,SP
"03178",-23.55315386955392,-46.58721918151653,sao paulo,SP
"03113",-23.56274993366611,-46.60217639578164,sao paulo,SP
"03173",-23.55026586511052,-46.586831437417025,sao paulo,SP
"03192",-23.571397043371405,-46.57823081295226,sao paulo,SP
"03140",-23.58814998640999,-46.580905639881145,sao paulo,SP
"03132",-23.5820192489724,-46.583464588293396,sao paulo,SP
"03142",-23.588523418546895,-46.577623792544216,sao paulo,SP
"03176",-23.550433302527548,-46.588623197472465,são paulo,SP
"03165",-23.55742849209415,-46.5927237500721,sao paulo,SP
"03116",-23.567295210891167,-46.587104303330214,sao paulo,SP
"03184",-23.567073062151294,-46.58577687011818,sao paulo,SP
"03124",-23.568184561198,-46.593164300161604,sao paulo,SP
"03183",-23.55999129225576,-46.590716556206324,sao paulo,SP
"03120",-23.561066294477456,-46.59389689869582,sao paulo,SP
"03185",-23.563609887664015,-46.58335936122178,sao paulo,SP
"03120",-23.5595101851232,-46.59644692131687,são paulo,SP
"03191",-23.569905991949913,-46.571764442408664,sao paulo,SP
"03134",-23.58474495679707,-46.58430283693359,sao paulo,SP
"03180",-23.55956438412487,-46.5870999970858,sao paulo,SP
"03162",-23.55155046717452,-46.60213286451429,sao paulo,SP
"03158",-23.574508302527544,-46.568881697472456,sao paulo,SP
"03128",-23.571575077990644,-46.584182467251416,sao paulo,SP
"03184",-23.56525634471119,-46.58738957882738,sao paulo,SP
"03160",-23.578480690701483,-46.562867111340616,são paulo,SP
"03119",-23.565867171244737,-46.59162112461769,sao paulo,SP
"03127",-23.57744523619365,-46.58928864723873,são paulo,SP
"03185",-23.5629651268394,-46.58511488412486,sao paulo,SP
"03111",-23.558072306116813,-46.60586586856825,sao paulo,SP
"03162",-23.552257128224372,-46.605960157366276,são paulo,SP
"03114",-23.55940504524207,-46.60029130919263,sao paulo,SP
"03101",-23.552478587281488,-46.6168078760748,sao paulo,SP
"03125",-23.58046265667379,-46.59088801234925,sao paulo,SP
"03186",-23.561516294477457,-46.580802265883804,sao paulo,SP
"03178",-23.555006800938177,-46.58624323675436,sao paulo,SP
"03166",-23.550615586733215,-46.59695036081135,sao paulo,SP
"03164",-23.548552440446773,-46.612167568151555,sao paulo,SP
"03188",-23.56598741909515,-46.57673249999999,sao paulo,SP
"03145",-23.59337601165676,-46.57096132070518,sao paulo,SP
"03105",-23.555474496537553,-46.61980219900167,sao paulo,SP
"03161",-23.57810661587513,-46.562783117548555,sao paulo,SP
"03115",-23.55639661013316,-46.60006210650169,sao paulo,SP
"03165",-23.555707304132994,-46.59744965227918,sao paulo,SP
"03171",-23.551840970021367,-46.58870301887013,são paulo,SP
"03181",-23.5583129336661,-46.584157222315184,sao paulo,SP
"03116",-23.567295210891167,-46.587104303330214,sao paulo,SP
"03140",-23.586986629753582,-46.57580958604072,sao paulo,SP
"03188",-23.560783631450562,-46.5799536691978,sao paulo,SP
"03180",-23.560617384124868,-46.58723739133823,são paulo,SP
"03164",-23.54817850594395,-46.6114940609382,sao paulo,SP
"03124",-23.571664585348238,-46.59328724508045,sao paulo,SP
"03132",-23.58292448681403,-46.58435381903174,sao paulo,SP
"03187",-23.55833851901435,-46.57922704065443,sao paulo,SP
"03182",-23.55762248179371,-46.59462927878133,são paulo,SP
"03178",-23.555175485429046,-46.58606393366611,sao paulo,SP
"03118",-23.563169685815698,-46.59427248903572,são paulo,SP
"03167",-23.554340570633066,-46.59416815543305,sao paulo,SP
"03118",-23.56026333527612,-46.59541102553521,sao paulo,SP
"03162",-23.55155046717452,-46.60213286451429,sao paulo,SP
"03178",-23.550104923394322,-46.58269152123605,são paulo,SP
"03122",-23.568397334439407,-46.594926047319525,sao paulo,SP
"03128",-23.571705311257183,-46.58521458226008,sao paulo,SP
"03192",-23.570675923632642,-46.578906865704695,são paulo,SP
"03178",-23.54880483680534,-46.58249231640601,sao paulo,SP
"03103",-23.554280620030063,-46.61323920843674,são paulo,SP
"03178",-23.55735892455923,-46.56732648344412,são paulo,SP
"03168",-23.553224631875437,-46.59970763377212,sao paulo,SP
"03137",-23.58138632445608,-46.574149772548914,sao paulo,SP
"03103",-23.555327582089202,-46.60220905970587,sao paulo,SP
"03153",-23.599338171244742,-46.578841040798665,são paulo,SP
"03147",-23.594639311414337,-46.577347092705836,sao paulo,SP
"03191",-23.566422908322053,-46.57172724108451,são paulo,SP
"03135",-23.581455338882808,-46.57986761726011,sao paulo,SP
"03185",-23.56314940161002,-46.583924788649085,sao paulo,SP
"03131",-23.57972245226623,-46.58147811693161,sao paulo,SP
"03174",-23.546878911449102,-46.59059732445609,sao paulo,SP
"03183",-23.55951152622771,-46.59281963336025,são paulo,SP
"03117",-23.560938662392292,-46.59312722367991,sao paulo,SP
"03107",-23.567987263662122,-46.607112130590295,sao paulo,SP
"03132",-23.58292448681403,-46.58435381903174,sao paulo,SP
"03164",-23.549625597553256,-46.61126537399732,sao paulo,SP
"03142",-23.58963926172887,-46.57988994393789,são paulo,SP
"03133",-23.596805324652923,-46.5772172155577,sao paulo,SP
"03122",-23.569423909804325,-46.59127977921403,são paulo,SP
"03161",-23.57810661587513,-46.562783117548555,sao paulo,SP
"03144",-23.595333443245398,-46.575503680679795,sao paulo,SP
"03192",-23.572447114345913,-46.58010397446478,sao paulo,SP
"03136",-23.57973753344107,-46.572865250072105,sao paulo,SP
"03170",-23.549392257460596,-46.593002014745174,sao paulo,SP
"03133",-23.596805324652923,-46.5772172155577,sao paulo,SP
"03176",-23.55110029808414,-46.58809298320733,sao paulo,SP
"03170",-23.549392257460596,-46.593002014745174,sao paulo,SP
"03106",-23.55710640966009,-46.61458287523807,sao paulo,SP
"03147",-23.594187688585652,-46.57801601664842,sao paulo,SP
"03112",-23.557331965029718,-46.6045043680247,sao paulo,SP
"03131",-23.579327515119207,-46.580513301142545,sao paulo,SP
"03111",-23.558072306116813,-46.60586586856825,sao paulo,SP
"03127",-23.579769663202974,-46.58938844193136,sao paulo,SP
"03136",-23.580629349991312,-46.57468985636795,sao paulo,SP
"03165",-23.56240222370017,-46.57854213918864,sao paulo,SP
"03186",-23.56730837607479,-46.58332427699233,são paulo,SP
"03156",-23.581116855605337,-46.5669782122522,são paulo,SP
"03131",-23.5798752053783,-46.581764353598,sao paulo,SP
"03106",-23.556620441023703,-46.612261582838066,sao paulo,SP
"03186",-23.56726954731953,-46.5841802514571,são paulo,SP
"03131",-23.579099424086817,-46.57999316625307,são paulo,SP
"03136",-23.577208648623717,-46.580656898551595,são paulo,SP
"03166",-23.546667780480348,-46.59275554965757,sao paulo,SP
"03190",-23.563791909981678,-46.57364262838452,sao paulo,SP
"03165",-23.56196237607479,-46.580253092561605,sao paulo,SP
"03188",-23.561629290380043,-46.57803024757874,sao paulo,SP
"03174",-23.546615857060438,-46.589227412574274,sao paulo,SP
"03132",-23.58329447100232,-46.5836220313636,sao paulo,SP
"03161",-23.575896932925634,-46.56413841624673,são paulo,SP
"03183",-23.56029603497028,-46.592859834583635,sao paulo,SP
"03134",-23.585400696585772,-46.58427399775607,sao paulo,SP
"03112",-23.557083401610015,-46.6024338753823,são paulo,SP
"03162",-23.550754348317874,-46.60438900276996,sao paulo,SP
"03128",-23.578407,-46.58467103996195,sao paulo,SP
"03152",-23.589222244243736,-46.58490169747245,sao paulo,SP
"03185",-23.563180623925206,-46.582711072162255,sao paulo,SP
"03116",-23.567295210891167,-46.587104303330214,sao paulo,SP
"03162",-23.55155046717452,-46.60213286451429,sao paulo,SP
"03186",-23.56730748542904,-46.5837432485429,sao paulo,SP
"03165",-23.557082238415354,-46.59638225630453,sao paulo,SP
"03128",-23.571338972243076,-46.58693790244674,são paulo,SP
"03160",-23.578480690701483,-46.562867111340616,sao paulo,SP
"03121",-23.56120751817763,-46.601567308904194,são paulo,SP
"03170",-23.552747276992317,-46.589670723007686,sao paulo,SP
"03151",-23.58785280959667,-46.58698277754057,sao paulo,SP
"03103",-23.553913410463473,-46.60908186920652,sao paulo,SP
"03114",-23.563473097697493,-46.5973565656414,sao paulo,SP
"03151",-23.58817883097695,-46.587571926308506,sao paulo,SP
"03132",-23.582881403831717,-46.582048162646394,sao paulo,SP
"03142",-23.591922045242068,-46.57457566916727,sao paulo,SP
"03169",-23.55743544466074,-46.585655369132404,sao paulo,SP
"03177",-23.551021886202342,-46.58521207715393,sao paulo,SP
"03136",-23.580665349991307,-46.574780830832715,sao paulo,SP
"03170",-23.549392257460596,-46.593002014745174,sao paulo,SP
"03169",-23.552812592561594,-46.59680311809683,sao paulo,SP
"03152",-23.591672014715172,-46.581303032892826,sao paulo,SP
"03112",-23.55629564556529,-46.601269763806336,sao paulo,SP
"03145",-23.59117565306711,-46.57153309838998,sao paulo,SP
"03125",-23.575297882595667,-46.592195280598986,sao paulo,SP
"03174",-23.547754895220226,-46.588422664912066,sao paulo,SP
"03118",-23.55783075797797,-46.599517283513194,sao paulo,SP
"03152",-23.59173728919734,-46.58102342048014,são paulo,SP
"03134",-23.58474495679707,-46.58430283693359,sao paulo,SP
"03177",-23.547707978908175,-46.58472062323272,sao paulo,SP
"03131",-23.57407421787179,-46.571675264643055,são paulo,SP
"03142",-23.590064294477457,-46.57925650222171,sao paulo,SP
"03127",-23.57999870107914,-46.587556398147555,são paulo,SP
"03180",-23.55956438412487,-46.5870999970858,sao paulo,SP
"03115",-23.55944185096674,-46.59997611254453,sao paulo,SP
"03136",-23.574948789341562,-46.58068569525074,sao paulo,SP
"03186",-23.566130045419925,-46.58117981992649,sao paulo,SP
"03103",-23.555327582089202,-46.60220905970587,sao paulo,SP
"03143",-23.5897378642738,-46.577048280599,sao paulo,SP
"03176",-23.54935305107045,-46.58751047155059,sao paulo,SP
"03178",-23.552934820705175,-46.586103930751904,sao paulo,SP
"03110",-23.555730329123172,-46.6075549593702,sao paulo,SP
"03118",-23.565024712187643,-46.59105715237461,sao paulo,SP
"03124",-23.570247174851424,-46.59132922730684,sao paulo,SP
"03152",-23.592408816456533,-46.58225233771081,sao paulo,SP
"03129",-23.573450713572626,-46.58179000222171,sao paulo,SP
"03135",-23.577895822926873,-46.58109594393789,sao paulo,SP
"03188",-23.561057692480794,-46.5786347216227,sao paulo,SP
"03188",-23.56069788990027,-46.5792726708214,sao paulo,SP
"03121",-23.561262481822364,-46.60159674937963,sao paulo,SP
"03165",-23.562555223700166,-46.57815963918864,sao paulo,SP
"03153",-23.600289789849132,-46.57688194965994,sao paulo,SP
"03193",-23.57457754731954,-46.57867228282069,sao paulo,SP
"03176",-23.548690058283814,-46.58695169608748,sao paulo,SP
"03110",-23.555730329123172,-46.6075549593702,sao paulo,SP
"03187",-23.559590969569044,-46.57892892264581,sao paulo,SP
"03111",-23.563378791563267,-46.60324658895493,sao paulo,SP
"03119",-23.567083596168278,-46.588298662646416,sao paulo,SP
"03127",-23.573531881210684,-46.58476460713254,sao paulo,SP
"03131",-23.577978666945565,-46.57733032944773,são paulo,SP
"03124",-23.570591427145242,-46.59001096280801,são paulo,SP
"03164",-23.54817850594395,-46.6114940609382,são paulo,SP
"03169",-23.554212758526226,-46.59078281028916,sao paulo,SP
"03103",-23.554094605603346,-46.609260820705174,sao paulo,SP
"03106",-23.555487164031387,-46.61329357562472,sao paulo,SP
"03118",-23.56026333527612,-46.59541102553521,sao paulo,SP
"03126",-23.58067325143878,-46.591568341608856,sao paulo,SP
"03176",-23.552288769634732,-46.589124405216694,sao paulo,SP
"03166",-23.548692332765967,-46.595021347365574,são paulo,SP
"03183",-23.562272587150012,-46.586859251635715,sao paulo,SP
"03169",-23.551946399745763,-46.5959258641528,sao paulo,SP
"03113",-23.562492956979625,-46.602244053147906,sao paulo,SP
"03131",-23.57972245226623,-46.58147811693161,sao paulo,SP
"03121",-23.561262481822364,-46.60159674937963,sao paulo,SP
"03153",-23.589412821010466,-46.58892492457528,sao paulo,SP
"03136",-23.582988482370624,-46.58012269178831,sao paulo,SP
"03161",-23.577674804756676,-46.56285369231237,sao paulo,SP
"03186",-23.565658965231105,-46.577619927478594,sao paulo,SP
"03182",-23.562029842326943,-46.58985193731209,sao paulo,SP
"03165",-23.557881719400996,-46.59157207507647,sao paulo,SP
"03180",-23.564488557591318,-46.58939733888281,sao paulo,SP
"03164",-23.548520451295477,-46.60633229975756,são paulo,SP
"03182",-23.559429750764604,-46.59069094463038,sao paulo,SP
"03167",-23.55698863419699,-46.59093338926075,sao paulo,SP
"03149",-23.57628116493396,-46.58727586558455,sao paulo,SP
"03191",-23.57015071121419,-46.570445725895105,são paulo,SP
"03164",-23.549625597553256,-46.61126537399732,sao paulo,SP
"03163",-23.546051077990654,-46.595275014570944,sao paulo,SP
"03111",-23.56577747515727,-46.601671615182624,sao paulo,SP
"03111",-23.561301017485135,-46.60426978642738,sao paulo,SP
"03167",-23.55679656928062,-46.5914405844863,sao paulo,SP
"03105",-23.55601140254644,-46.61919673858609,sao paulo,SP
"03162",-23.55094568443071,-46.6043255044434,são paulo,SP
"03103",-23.553894572854762,-46.61682982070516,sao paulo,SP
"03193",-23.573945912574285,-46.57628442783772,sao paulo,SP
"03121",-23.56580205522539,-46.59618547654223,sao paulo,SP
"03127",-23.573759594783308,-46.584853706215036,sao paulo,SP
"03185",-23.566127898695825,-46.58264606050551,sao paulo,SP
"03166",-23.54923012994345,-46.595451037041364,sao paulo,SP
"03131",-23.57984846655892,-46.58155171717931,são paulo,SP
"03189",-23.56890283236193,-46.58117277407814,sao paulo,SP
"03152",-23.59153728781235,-46.5835061523746,sao paulo,SP
"03166",-23.550615586733215,-46.59695036081135,sao paulo,SP
"03161",-23.575981777684802,-46.56239442630852,sao paulo,SP
"03195",-23.56861847821569,-46.58272199999999,sao paulo,SP
"03159",-23.57908442782318,-46.568813243953265,sao paulo,SP
"03175",-23.549927887875786,-46.58443869983837,são paulo,SP
"03180",-23.561979670287037,-46.588056931472124,sao paulo,SP
"03116",-23.567295210891167,-46.587104303330214,sao paulo,SP
"03132",-23.581088591724875,-46.58186444324539,sao paulo,SP
"03149",-23.575573487650754,-46.58738372690281,são paulo,SP
"03161",-23.576825744936226,-46.56330932445609,sao paulo,SP
"03178",-23.553611823229367,-46.58671592899156,sao paulo,SP
"03171",-23.552088265335552,-46.5883927857349,sao paulo,SP
"03107",-23.559929769086466,-46.61074961365342,sao paulo,SP
"03104",-23.55506439439666,-46.60490404010616,sao paulo,SP
"03164",-23.54817850594395,-46.6114940609382,sao paulo,SP
"03137",-23.582110138496162,-46.575699988343246,sao paulo,SP
"03104",-23.553916575076457,-46.621372416180975,são paulo,SP
"03107",-23.559929769086466,-46.61074961365342,sao paulo,SP
"03181",-23.558530924231047,-46.580785632667784,sao paulo,SP
"03161",-23.574937201223374,-46.56328538412487,sao paulo,SP
"03110",-23.556840881766675,-46.607578755965974,sao paulo,SP
"03181",-23.559539307479966,-46.58293912918248,sao paulo,SP
"03157",-23.577805047463762,-46.572899160280464,sao paulo,SP
"03122",-23.568397334439407,-46.594926047319525,sao paulo,SP
"03190",-23.568128518177634,-46.57270521495759,sao paulo,SP
"03133",-23.596805324652923,-46.5772172155577,sao paulo,SP
"03112",-23.554064598389985,-46.60390965015293,sao paulo,SP
"03152",-23.595149808211698,-46.58236062184774,sao paulo,SP
"03139",-23.58628497530149,-46.575094274770606,sao paulo,SP
"03191",-23.569905991949913,-46.571764442408664,sao paulo,SP
"03132",-23.578944558976296,-46.5740040015292,são paulo,SP
"03167",-23.553643075203006,-46.59799703068774,sao paulo,SP
"03156",-23.580791350539574,-46.566209640025356,sao paulo,SP
"03111",-23.563481259507167,-46.603126487650734,sao paulo,SP
"03111",-23.56175904302036,-46.604039395781626,sao paulo,SP
"03183",-23.562009000000003,-46.587222,são paulo,SP
"03156",-23.581349161261425,-46.56600724493623,sao paulo,SP
"03145",-23.594157964192995,-46.56982711143173,são paulo,SP
"03122",-23.56875741825844,-46.59367398903572,sao paulo,SP
"03132",-23.58324852899767,-46.58329257799065,sao paulo,SP
"03111",-23.563378791563267,-46.60324658895493,sao paulo,SP
"03157",-23.578733965029713,-46.57302780030585,são paulo,SP
"03136",-23.579327158202997,-46.57364721801601,sao paulo,SP
"03164",-23.549085376911513,-46.607466567718866,são paulo,SP
"03141",-23.58582563030184,-46.573345394656464,sao paulo,SP
"03187",-23.56115660672636,-46.57784637802514,são paulo,SP
"03160",-23.578302402001384,-46.56411987757496,são paulo,SP
"03125",-23.574727424923537,-46.5919011829015,são paulo,SP
"03155",-23.576745572306493,-46.56848198889149,sao paulo,SP
"03154",-23.58260234000799,-46.56384809908247,sao paulo,SP
"03113",-23.560911953372948,-46.60259337621902,sao paulo,SP
"03134",-23.58474495679707,-46.58430283693359,sao paulo,SP
"03139",-23.586781840412012,-46.57752368803739,são paulo,SP
"03170",-23.55398469885743,-46.58966352025509,são paulo,SP
"03112",-23.55619203497028,-46.6044106902591,sao paulo,SP
"03143",-23.58893265277865,-46.58243834722134,sao paulo,SP
"03111",-23.563378791563267,-46.60324658895493,sao paulo,SP
"03118",-23.562756723007684,-46.59479172300769,sao paulo,SP
"03187",-23.5594096253237,-46.58030316567185,são paulo,SP
"03122",-23.56668440285446,-46.59738516170131,sao paulo,SP
"03185",-23.566127898695825,-46.58264606050551,sao paulo,SP
"03168",-23.554153277829034,-46.594405990564944,sao paulo,SP
"03124",-23.572298284205676,-46.58923205966878,sao paulo,SP
"03164",-23.549373083270762,-46.608475153355556,são paulo,SP
"03129",-23.581577210658423,-46.5812873119626,sao paulo,SP
"03165",-23.556478526227707,-46.59474113336026,sao paulo,SP
"03166",-23.548690561198004,-46.594943276992325,sao paulo,SP
"03165",-23.562555223700166,-46.57815963918864,sao paulo,SP
"03134",-23.58474495679707,-46.58430283693359,são paulo,SP
"03165",-23.556478526227707,-46.59474113336026,sao paulo,SP
"03112",-23.55710906050551,-46.60454216472388,sao paulo,SP
"03137",-23.579098093254093,-46.5747866143459,sao paulo,SP
"03110",-23.557180862052096,-46.60743709642809,sao paulo,SP
"03127",-23.577638615875117,-46.58599886441803,são paulo,SP
"03185",-23.564513153042117,-46.58332973789309,sao paulo,SP
"03178",-23.553546575419382,-46.588104740208834,sao paulo,SP
"03121",-23.5625401661191,-46.600915018075554,sao paulo,SP
"03122",-23.568397334439407,-46.594926047319525,sao paulo,SP
